graph_id,stress,xing,iangle,xangle,ring,absedge,tsne,rng
grafo11327.39,124.928055,10.0,150.51476,3.5741293,138.6412,0.09039329,0.20169829,0.6231074481074481
grafo11328.32,49.679142,2.0,109.74458,0.27371544,78.697266,0.053759474,0.1076347,0.29427083333333326
grafo11329.36,146.59224,22.0,140.09254,11.228365,149.68686,0.0957854,0.24744089,0.674537037037037
grafo11330.35,85.05931,4.0,148.90358,0.81773067,85.716965,0.067572,0.18767291,0.46278911564625846
grafo11331.34,72.8703,3.0,142.65118,2.007051,95.66951,0.06804982,0.14711836,0.5803221288515406
grafo11332.34,87.59872,1.0,139.55952,0.660494,86.8481,0.061437406,0.16636008,0.48725490196078436
grafo11333.39,143.59126,13.0,155.50006,5.0285587,144.04602,0.11001973,0.217012,0.6634004884004885
grafo11334.37,92.6757,6.0,142.03932,1.9705253,122.66231,0.06948476,0.15957439,0.5148648648648648
grafo11335.100,1420.4313,263.0,419.73087,140.39299,921.092,0.15640682,0.35945112,0.7965436507936509
grafo11336.36,100.16837,14.0,136.71729,8.521906,122.387794,0.08652884,0.19738413,0.6296296296296295
grafo11337.92,1041.4814,62.0,374.95688,32.668785,559.0776,0.14874412,0.319494,0.7629830917874396
grafo11338.92,1091.9623,81.0,386.12784,42.37194,570.0942,0.16360657,0.37765077,0.7487189440993789
grafo11339.91,1141.971,58.0,359.9217,33.54056,520.9036,0.1591933,0.36880538,0.7432757718472005
grafo11340.36,100.49797,6.0,155.2247,2.188631,105.75059,0.080490366,0.16533017,0.5125000000000001
grafo11341.33,117.35897,2.0,136.57776,1.7241023,74.981636,0.09596969,0.21352264,0.5287878787878788
grafo11342.37,75.98827,1.0,163.37108,0.61849535,91.85477,0.07510202,0.14491399,0.42747747747747755
grafo11343.35,81.26913,8.0,134.65318,4.6173224,108.3221,0.074169315,0.16677503,0.593095238095238
grafo11344.35,73.96464,4.0,161.26787,2.267043,93.57191,0.07119264,0.15903899,0.4252380952380952
grafo11345.38,104.7439,16.0,148.18344,10.849768,147.12717,0.08399018,0.16101302,0.6004177109440267
grafo11346.36,133.72395,22.0,142.88972,10.207426,135.22261,0.096125185,0.23873946,0.5226521164021163
grafo11347.93,991.9028,61.0,399.72504,28.803831,516.89154,0.1452314,0.338547,0.7388035500938728
grafo11348.35,108.202545,8.0,134.18265,3.7861233,118.34921,0.08610701,0.18094209,0.562108843537415
grafo11349.91,968.67175,44.0,393.11813,21.997084,413.76953,0.13635805,0.3611531,0.6987702773417059
grafo11350.91,893.26575,59.0,363.00662,27.868881,514.8564,0.13603756,0.33711126,0.7528257456828885
grafo11351.90,997.4886,100.0,377.2656,53.010666,593.29266,0.14902453,0.3307083,0.776278659611993
grafo11352.90,1044.8944,122.0,362.45764,68.87892,639.5814,0.14602903,0.37606263,0.7447883597883599
grafo11353.92,994.99567,46.0,383.7029,20.322252,477.5932,0.13711789,0.3196371,0.6945824706694272
grafo11354.92,1239.7172,161.0,357.29074,82.60371,739.84344,0.20446233,0.38703674,0.8499870600414079
grafo11355.92,1108.2612,111.0,355.7581,53.662075,625.1162,0.16864428,0.37661135,0.796972049689441
grafo11356.31,84.939384,5.0,140.07945,3.0710664,100.95043,0.080805875,0.17288728,0.5847670250896058
grafo11357.39,119.47194,13.0,162.13023,7.652452,130.5161,0.07598292,0.20041223,0.6111111111111112
grafo11358.99,1173.8756,99.0,412.96613,56.07054,657.32135,0.13498041,0.3395152,0.7154641654641655
grafo11359.37,109.70153,13.0,165.27821,6.8964024,122.37113,0.10848929,0.1924439,0.521879021879022
grafo11360.32,46.396553,1.0,129.00484,0.030442782,65.79695,0.046169385,0.10363766,0.23333333333333328
grafo11361.38,175.62051,17.0,150.65921,9.478633,140.68777,0.08608858,0.27635863,0.6024122807017545
grafo11362.35,93.75527,10.0,150.97337,5.79296,112.49856,0.10600482,0.19738974,0.6128571428571429
grafo11363.40,180.17142,28.0,167.95125,13.958704,172.52469,0.11468091,0.26658186,0.7761904761904762
grafo11364.38,206.77997,34.0,155.14066,20.881096,181.57205,0.10030716,0.28733176,0.8214912280701754
grafo11365.92,984.88885,133.0,373.54602,64.50388,688.693,0.13964745,0.31891966,0.8456823671497584
grafo11366.92,1082.9111,88.0,394.69455,44.04632,622.13684,0.14596535,0.3388082,0.8072851966873706
grafo11367.92,952.77783,62.0,371.5733,35.20216,558.25977,0.1152003,0.3057015,0.792572463768116
grafo11368.92,1260.3777,52.0,383.51767,30.63651,507.81116,0.14261372,0.3940104,0.6730546928916495
grafo11369.96,1277.3815,228.0,431.52188,125.43839,837.61755,0.16157474,0.38332987,0.8320598094035594
grafo11370.33,76.38716,4.0,133.25934,1.3327074,96.69968,0.0827129,0.15945743,0.5315656565656566
grafo11371.36,98.73756,3.0,165.4851,0.9234636,101.7607,0.08227176,0.16074523,0.5332671957671958
grafo11372.33,144.92046,22.0,143.29411,12.442967,131.90584,0.10767568,0.27654186,0.8143578643578644
grafo11373.38,155.61003,21.0,148.04727,11.112985,140.4699,0.10926669,0.24073973,0.6289473684210527
grafo11374.33,72.91144,3.0,126.42529,1.5184294,104.409874,0.0782076,0.12582225,0.44639249639249634
grafo11375.33,81.837105,3.0,138.10684,0.828152,81.67384,0.09407869,0.19399846,0.4787878787878789
grafo11376.38,206.37846,29.0,152.30157,12.71166,160.19392,0.15401824,0.2826083,0.7721177944862155
grafo11377.36,61.319145,2.0,146.40015,0.53717947,102.80001,0.055139426,0.117607355,0.39675925925925926
