graph_id,stress,xing,iangle,xangle,ring,absedge,tsne,rng
grafo11351.90,701.5647,67.0,361.22443,33.002552,494.6569,0.11354174,0.25220832,0.6878174603174604
grafo11352.90,761.67084,97.0,370.804,43.034515,521.5101,0.15395646,0.2926163,0.7182671957671958
grafo11353.92,584.07196,32.0,389.79495,14.06164,385.20328,0.099497184,0.22914766,0.6619694616977225
grafo11354.92,937.75653,123.0,366.34177,62.16689,625.9104,0.17232595,0.30576524,0.8266433747412009
grafo11355.92,680.9718,87.0,375.84406,45.915478,493.20877,0.111042,0.2571213,0.7146997929606624
grafo11356.31,56.03098,3.0,135.15195,1.4076768,89.23414,0.039733034,0.13540712,0.5096774193548387
grafo11357.39,84.73235,7.0,161.09203,1.7473565,118.167404,0.056162182,0.14999989,0.46214896214896206
grafo11358.99,988.26886,93.0,409.27206,45.729095,594.44574,0.14898297,0.29686612,0.7227793811127146
grafo11359.37,81.76866,10.0,150.45879,3.6749675,112.32247,0.065957524,0.16329117,0.4944015444015445
grafo11360.32,22.0801,3.0,129.66699,,57.304905,0.02110666,0.08872045,0.07552083333333326
grafo11361.38,84.23172,6.0,155.81459,1.8189045,108.24964,0.053201105,0.1408173,0.5466791979949874
grafo11362.35,63.019943,6.0,138.36763,3.6280012,95.03165,0.054272253,0.123646125,0.39682539682539686
grafo11363.40,114.675316,16.0,172.6469,7.963983,146.36992,0.074347645,0.17676474,0.6343452380952381
grafo11364.38,103.79945,13.0,149.08621,4.705314,138.94508,0.0636932,0.16281995,0.6296052631578948
grafo11365.92,747.09924,92.0,404.26022,46.937794,581.54834,0.14884572,0.2551996,0.8150879917184265
grafo11366.92,757.4455,62.0,382.46976,27.19123,492.73492,0.13219741,0.23951444,0.7136904761904762
grafo11367.92,680.6417,46.0,361.15945,20.088709,461.67862,0.11773419,0.24709041,0.71438060731539
grafo11368.92,583.9573,21.0,378.6869,8.579811,339.6137,0.09270464,0.21110237,0.5673524844720497
grafo11369.96,957.83276,164.0,408.10498,91.88027,701.18066,0.15312612,0.29994664,0.7424933862433863
grafo11370.33,46.026196,1.0,136.63657,0.3811627,78.88312,0.036449682,0.09805884,0.3031746031746031
grafo11371.36,65.85818,3.0,159.72679,,90.70704,0.045135736,0.13516447,0.44305555555555554
grafo11372.33,68.50352,5.0,142.82234,3.377295,101.836395,0.05254885,0.14446372,0.5181457431457432
grafo11373.38,87.29289,10.0,164.4296,3.7449927,119.05633,0.07310188,0.16104858,0.5210526315789474
grafo11374.33,50.520596,1.0,138.55304,0.26998585,91.48579,0.0428171,0.09824952,0.4774170274170274
grafo11375.33,33.816593,4.0,135.80959,6.2821493,67.868256,0.030060768,0.08966652,0.1393939393939393
grafo11376.38,111.43464,9.0,150.4243,3.4553196,130.94254,0.08750427,0.17700347,0.6960213032581455
grafo11377.36,47.993958,2.0,142.85655,0.38296425,92.58897,0.043009955,0.09373221,0.38009259259259265
grafo11378.36,95.48864,9.0,149.1294,2.8219078,113.11231,0.08003688,0.16553554,0.5023148148148148
grafo11379.92,665.0843,61.0,392.92883,26.381647,470.06625,0.11388528,0.25767478,0.673404071773637
grafo11380.97,751.13434,88.0,408.67023,39.040665,533.6799,0.12619832,0.25253093,0.6998199967272133
grafo11381.92,896.4168,91.0,373.83,37.10838,583.05444,0.14234102,0.2871393,0.8310429606625259
grafo11382.33,36.120296,1.0,136.26167,1.5707963,61.434093,0.031372216,0.09152091,0.19898989898989894
grafo11383.38,70.869545,9.0,153.80135,10.1086645,100.56964,0.04693961,0.13889915,0.286779448621554
grafo11384.30,33.047028,1.0,129.28415,0.090354696,54.061253,0.03778348,0.08550645,0.08999999999999997
grafo11385.36,94.296135,12.0,145.5561,3.7221684,115.41693,0.07659169,0.16862473,0.5078373015873017
grafo11386.34,93.420654,15.0,128.20369,5.3100166,118.951584,0.0690095,0.1625755,0.6799719887955182
grafo11387.34,68.092995,3.0,128.83118,0.62369156,83.10402,0.05988138,0.13674669,0.3887254901960785
grafo11388.40,102.195786,8.0,178.2805,3.8881052,123.93742,0.059637748,0.1656894,0.4563690476190476
grafo11389.92,753.7902,94.0,388.25937,44.97544,559.46783,0.1291391,0.2621037,0.7364648033126295
grafo11390.90,681.36334,72.0,372.48514,30.264353,522.88885,0.12083143,0.23662153,0.6938492063492065
