graph_id,stress,xing,xangle,iangle,ring
grafo9058.63,340.63718,49.0,27.786407,273.96463,306.5182
grafo9059.65,351.31274,37.0,14.399529,257.39398,272.70398
grafo9060.64,287.59192,21.0,8.815853,264.11368,239.62083
grafo9061.69,265.45062,25.0,13.389321,304.07913,260.3328
grafo9062.70,346.96188,41.0,21.240175,311.33,291.39966
grafo9063.73,477.85056,60.0,32.205036,314.5549,393.61484
grafo9064.68,388.42316,40.0,21.87697,295.36984,345.27957
grafo9065.70,321.83957,31.0,13.9864,281.21698,259.18173
grafo9066.71,399.36322,41.0,22.799858,271.88,314.13882
grafo9067.61,253.4998,25.0,11.108871,257.97318,221.35251
grafo9068.70,336.30167,24.0,11.635244,291.22217,255.8802
grafo9069.69,280.60153,29.0,12.414534,283.51218,242.73744
grafo9070.67,271.94492,31.0,19.644194,286.5323,271.69653
grafo9071.67,208.56958,8.0,2.666125,281.036,178.3897
grafo9072.74,455.0332,117.0,59.196568,313.3615,444.6781
grafo9073.68,287.25775,23.0,8.52946,275.96194,224.13713
grafo9074.70,349.90744,30.0,17.343935,279.68393,280.70294
grafo9075.72,330.54675,28.0,12.305325,305.48288,257.00864
grafo9076.77,497.0457,53.0,26.782204,302.82498,367.09824
grafo9077.70,240.76129,11.0,7.224657,298.76672,163.12093
grafo9078.70,394.95053,39.0,21.27107,285.009,303.1257
grafo9079.72,414.46176,28.0,11.699441,297.58353,294.946
grafo9080.61,264.5989,49.0,26.999636,241.85881,293.0067
grafo9081.64,294.22144,52.0,25.99425,272.23993,316.029
grafo9082.68,283.2873,37.0,17.304468,287.8309,281.9062
grafo9083.67,293.34094,24.0,15.329885,272.10373,238.4245
grafo9084.72,362.95218,25.0,11.948385,291.92087,269.55524
grafo9085.63,240.91563,18.0,7.0342374,272.01562,245.01207
grafo9086.67,370.89783,71.0,39.673084,278.37634,358.19962
grafo9087.73,334.65134,26.0,11.591936,284.7124,269.79053
grafo9088.68,340.0507,57.0,30.846329,276.68143,332.1007
grafo9089.73,451.22223,53.0,24.600714,315.29382,392.6439
grafo9090.64,347.7042,52.0,29.213348,279.23315,296.39127
grafo9091.86,524.7569,66.0,36.769054,363.72974,398.87085
grafo9092.61,358.20807,117.0,52.710438,270.41705,374.74844
grafo9093.61,287.17786,28.0,13.236741,253.16138,242.76402
grafo9094.83,554.47955,59.0,28.538343,332.09915,419.92847
grafo9095.69,351.19077,34.0,17.199627,272.02432,275.21576
grafo9096.80,393.56046,43.0,21.346375,345.07306,362.2525
grafo9097.65,350.57132,60.0,30.55017,248.31989,335.95767
grafo9098.64,241.47433,14.0,5.699359,282.03445,217.48392
grafo9099.83,464.23767,36.0,17.847261,350.01053,315.89008
grafo9100.80,552.49603,53.0,24.388361,347.8467,380.29385
grafo9101.72,428.36008,81.0,41.381363,313.88843,388.71588
grafo9102.66,324.68982,21.0,8.451342,266.69934,226.15936
grafo9103.80,437.80646,55.0,25.335474,328.55148,375.7792
grafo9104.82,512.59344,77.0,40.854828,357.35495,439.96777
grafo9105.75,417.1943,49.0,25.804703,303.25177,360.38968
grafo9106.67,294.91928,23.0,9.007991,280.7009,220.0998
grafo9107.63,254.4468,27.0,12.1570215,248.07114,256.05386
grafo9108.67,383.14114,88.0,44.339767,281.98077,373.92245
grafo9109.63,239.9014,26.0,12.281512,248.74425,257.9897
grafo9110.63,295.61758,38.0,16.243738,263.34616,295.99442
grafo9111.85,623.00867,80.0,40.47727,334.1675,458.7538
grafo9112.82,602.8725,116.0,67.75949,351.95975,509.81503
grafo9113.74,355.02835,33.0,17.85695,323.84357,286.86893
grafo9114.79,497.46463,75.0,34.509335,327.0623,424.25174
grafo9115.82,591.3903,61.0,34.668797,329.1548,407.84146
grafo9116.80,609.0825,105.0,54.47796,332.5324,521.6244
grafo9117.71,398.96143,62.0,34.437862,299.76306,356.76532
grafo9118.65,167.24744,11.0,5.8475614,282.05283,195.68945
grafo9119.80,580.409,125.0,67.65453,339.6695,537.6988
grafo9120.64,347.18927,59.0,33.090794,265.0848,313.7745
grafo9121.65,293.67953,38.0,16.894966,266.91266,267.82358
grafo9122.79,581.6806,78.0,32.418728,322.66,437.327
grafo9123.68,409.693,98.0,54.530846,264.92624,400.14905
grafo9124.64,312.69678,43.0,20.17014,270.8861,308.48898
grafo9125.71,287.0747,19.0,9.232492,306.06363,213.46692
grafo9126.82,374.59326,44.0,21.101673,335.79523,343.18042
grafo9127.84,637.2868,93.0,47.051743,347.51257,490.01044
grafo9128.64,281.0384,63.0,27.410666,287.46506,297.79495
grafo9129.77,363.59387,25.0,10.5546,316.48254,287.64478
grafo9130.71,443.82257,65.0,31.880093,297.87878,387.3598
grafo9131.74,293.4553,70.0,33.818985,312.89395,335.02286
grafo9132.62,267.845,18.0,8.649821,264.44678,215.89276
grafo9133.82,480.00858,43.0,19.505268,328.1782,379.78687
grafo9134.64,260.7418,28.0,13.160614,257.62952,260.08588
grafo9135.85,665.7556,149.0,87.1461,362.7794,585.82196
grafo9136.67,347.37085,30.0,12.129571,277.278,286.6638
grafo9137.82,533.54987,44.0,22.844276,344.4485,373.9116
grafo9138.65,448.97098,126.0,58.879696,265.35965,424.83658
grafo9139.85,662.0444,95.0,46.028572,362.89606,537.14355
grafo9140.85,512.4996,70.0,36.745945,371.09253,446.3472
grafo9141.60,277.24573,38.0,17.963127,244.11723,250.69771
grafo9142.60,218.92278,14.0,4.6377563,241.63895,176.55257
grafo9143.66,302.49457,23.0,13.884553,273.49066,246.46552
grafo9144.81,454.84573,55.0,24.046478,335.3788,380.51453
grafo9145.68,325.11594,27.0,13.885557,284.49014,265.64474
grafo9146.79,465.03534,50.0,28.652426,331.1878,395.77274
grafo9147.75,519.4261,84.0,42.615105,316.93555,449.8902
grafo9148.66,307.9898,42.0,22.778254,281.75372,273.8656
grafo9149.67,373.3838,63.0,30.90651,278.5017,339.02917
grafo9150.82,530.6886,60.0,26.972296,352.54337,443.32663
grafo9151.63,297.02423,34.0,18.449917,252.77379,257.2443
grafo9152.66,235.91423,20.0,9.844788,268.35687,212.87723
grafo9153.74,488.61057,65.0,33.988064,309.70215,395.95514
grafo9154.66,420.28244,71.0,33.759243,277.7803,370.98312
grafo9155.63,217.85403,22.0,13.094007,250.61176,221.98227
grafo9156.63,329.422,33.0,13.482193,258.16626,270.3091
grafo9157.68,255.08072,37.0,18.629908,291.57843,266.37473
grafo9158.65,294.47635,31.0,14.227184,269.87564,278.10455
grafo9159.64,354.1203,51.0,19.619219,242.869,325.50604
grafo9160.72,424.62607,64.0,31.498753,297.11563,379.48648
grafo9161.75,561.3692,111.0,58.388477,330.85773,482.66626
grafo9162.67,278.18396,26.0,10.109423,287.5522,273.08862
grafo9163.72,505.5598,113.0,52.59411,285.3492,474.1395
grafo9164.66,358.27097,60.0,28.622519,280.98788,335.08823
grafo9165.68,270.40115,34.0,16.793629,284.32346,296.9317
grafo9166.81,530.2957,91.0,47.194046,336.9181,482.6742
grafo9167.67,373.8617,58.0,28.56568,272.3834,360.1426
grafo9168.63,273.18958,21.0,7.733144,257.47476,242.00311
grafo9169.67,373.74594,88.0,46.37285,277.39963,398.30615
grafo9170.65,320.7386,77.0,39.017273,274.4243,313.9214
grafo9171.84,745.40515,119.0,59.733486,352.53372,591.5895
grafo9172.86,577.8152,80.0,43.160995,380.0028,467.7104
grafo9173.71,411.00247,63.0,32.0989,292.77478,402.83066
grafo9174.81,529.1635,36.0,16.304443,336.89163,351.9536
grafo9175.70,294.13663,41.0,21.948082,300.5388,276.94547
grafo9176.67,346.18362,43.0,22.188938,278.15216,301.83063
grafo9177.83,511.14548,57.0,34.48051,359.57077,410.3945
grafo9178.64,321.52402,41.0,25.048502,275.15198,294.59998
grafo9179.63,165.32974,8.0,3.8507972,259.21094,153.7311
grafo9180.64,310.43848,26.0,15.624777,275.6474,240.18962
grafo9181.67,365.4531,52.0,26.722008,264.62103,332.10046
grafo9183.69,338.3466,22.0,9.194547,276.86636,249.73824
grafo9184.61,291.06998,53.0,22.327879,230.91669,263.5665
grafo9185.64,314.3835,41.0,22.173164,244.88185,292.31662
grafo9186.62,336.3728,47.0,22.52327,273.10358,302.8058
grafo9187.67,380.20343,86.0,46.2552,285.3202,353.79208
grafo9188.75,321.87122,46.0,25.462713,315.69604,259.07556
grafo9189.77,489.00992,52.0,28.3267,313.13608,354.4569
grafo9190.80,298.9645,34.0,21.41367,350.51425,297.0572
grafo9191.69,291.81226,43.0,23.711433,285.74875,286.02283
grafo9192.67,335.7227,58.0,29.818525,272.66904,315.09277
grafo9193.73,332.9423,41.0,18.846863,312.68112,320.8527
grafo9194.62,266.49728,18.0,9.218567,256.43872,212.64046
grafo9195.66,240.65424,23.0,13.191648,275.27823,251.20898
grafo9196.81,649.0348,127.0,70.44101,338.31686,545.2096
grafo9197.70,414.70996,63.0,31.882395,289.19702,383.56897
grafo9198.81,656.4271,152.0,81.10824,323.85397,589.64105
grafo9199.77,440.42227,74.0,35.998158,332.4779,424.62598
grafo9200.68,363.47534,50.0,20.448187,281.05188,310.6786
grafo9201.83,554.7629,52.0,27.30326,358.0518,417.664
grafo9202.71,404.209,87.0,48.08915,285.8304,385.65927
grafo9203.68,196.21158,6.0,3.5462303,295.97797,184.62341
grafo9204.71,424.3519,61.0,26.490221,287.151,388.3701
grafo9205.80,458.0683,74.0,42.59812,347.07968,428.64865
grafo9206.66,279.4886,25.0,12.695561,256.93622,248.22853
grafo9207.64,344.78342,85.0,47.955235,268.37567,369.99402
grafo9208.76,440.42102,55.0,29.973099,316.2263,394.9698
grafo9209.66,235.02336,9.0,2.9435916,275.98514,205.17123
grafo9210.78,510.83652,69.0,34.258938,327.34958,421.85535
grafo9211.63,313.60654,52.0,26.556324,255.18863,310.82977
grafo9212.82,564.6006,106.0,57.561985,335.59927,502.15475
grafo9213.77,545.9109,100.0,53.739594,318.68506,472.0971
grafo9214.66,372.50714,68.0,38.69477,273.35254,340.2181
grafo9215.69,363.12445,42.0,26.13892,281.77463,289.54025
grafo9216.65,288.01013,22.0,9.935472,260.68228,246.04405
grafo9217.88,684.55493,85.0,43.03258,385.6657,521.1386
grafo9218.80,487.05286,51.0,22.048882,355.20667,372.14984
grafo9219.65,359.56757,41.0,18.263275,274.50946,315.63214
grafo9220.67,366.839,86.0,43.620464,295.71478,379.2459
grafo9221.63,381.53235,107.0,58.215298,243.27307,392.2151
grafo9222.82,515.6223,70.0,29.629414,339.8797,431.49414
grafo9223.65,282.61957,34.0,20.45754,277.22702,274.9406
grafo9224.65,420.68515,93.0,44.307255,273.63394,398.94183
grafo9225.62,244.91489,27.0,12.784183,246.23839,213.92854
grafo9226.75,411.31567,35.0,16.867569,308.34442,299.30374
grafo9227.88,615.6645,83.0,39.28674,358.47397,498.4563
grafo9228.81,578.5479,94.0,47.8257,356.76617,487.02908
grafo9229.77,244.42067,21.0,9.406781,311.9103,251.836
grafo9230.83,595.2748,102.0,50.849792,349.17285,491.3363
grafo9231.81,698.4119,139.0,76.726814,341.6852,537.85205
grafo9232.69,364.7225,47.0,24.597069,292.84747,327.68738
grafo9233.64,167.00832,19.0,8.087781,269.3555,190.67874
grafo9234.63,297.23517,48.0,24.15139,261.23203,309.24017
grafo9235.72,388.98697,38.0,20.834654,277.70792,299.15408
grafo9236.80,653.39716,123.0,62.94522,316.7888,547.9313
grafo9237.82,502.22784,67.0,33.89633,340.96292,409.48114
grafo9238.85,553.81433,33.0,16.617659,365.3913,339.50565
grafo9239.62,208.04718,28.0,13.960172,277.30728,232.64229
grafo9240.77,402.4423,27.0,13.249975,307.17966,300.6145
grafo9241.89,496.9533,28.0,12.495978,412.39096,367.46683
grafo9242.72,438.61243,43.0,17.102592,300.78925,363.44788
grafo9243.78,498.70752,54.0,30.05412,335.40927,379.2719
grafo9244.79,292.03378,19.0,8.217707,337.73502,248.15665
grafo9245.82,495.46744,52.0,26.559025,340.45273,390.67938
grafo9246.63,300.4057,52.0,27.680136,265.76898,294.50208
grafo9247.79,477.5636,33.0,15.625365,325.94058,330.73877
grafo9248.64,397.2174,108.0,60.97217,269.19598,385.52234
grafo9249.66,326.59213,62.0,31.280735,279.76447,337.39737
grafo9250.73,328.1518,28.0,11.522408,291.03436,306.8678
grafo9251.65,318.89023,79.0,42.813072,265.94965,342.78513
grafo9252.84,621.96185,90.0,48.215427,342.31888,452.45056
grafo9253.76,465.83646,61.0,30.563179,319.79474,400.5761
grafo9254.81,461.69244,44.0,20.39351,343.11563,349.87027
grafo9255.67,288.3001,23.0,13.466569,288.48428,270.68457
grafo9256.79,449.7257,37.0,16.99717,336.8825,320.77203
grafo9257.62,314.69827,42.0,18.877054,266.744,317.21954
grafo9258.62,246.41238,56.0,27.218298,269.7139,295.83124
grafo9259.64,372.08737,63.0,34.41739,251.91875,336.58755
grafo9260.68,332.31973,51.0,26.973791,279.51767,319.77792
grafo9261.82,587.578,108.0,55.286026,352.80484,488.91547
grafo9262.72,393.79492,44.0,20.106165,307.4757,332.87088
grafo9263.76,572.85345,86.0,38.382534,315.75452,452.5305
grafo9264.70,382.7678,31.0,12.796299,277.9799,284.78345
grafo9265.62,286.19086,34.0,14.657955,260.94418,276.49182
grafo9266.66,363.46603,59.0,28.474203,268.6329,343.18423
grafo9267.79,497.79904,62.0,32.5307,316.78598,395.2545
grafo9268.78,588.41736,120.0,70.753044,325.45987,507.0513
grafo9269.64,264.82175,61.0,30.566936,243.96712,296.85812
grafo9270.63,294.54642,24.0,9.603707,267.30435,245.27388
grafo9271.66,305.61716,66.0,35.66081,286.42517,282.28668
grafo9272.65,297.50674,27.0,10.886851,266.39767,249.65433
grafo9273.78,559.4464,92.0,50.61365,322.07587,474.92657
grafo9274.65,346.5508,68.0,37.82571,287.2198,350.827
grafo9275.79,606.6854,93.0,52.134487,331.504,463.13525
grafo9276.72,444.23303,69.0,38.70203,294.2003,375.99347
grafo9277.76,516.2406,55.0,26.72937,309.62686,386.94305
grafo9278.61,293.95883,38.0,14.703506,252.90027,307.5586
grafo9279.72,480.97437,106.0,57.29815,294.16998,442.42807
grafo9280.62,186.31433,14.0,7.662592,261.99304,180.24503
grafo9281.75,397.05447,28.0,14.184701,311.00412,287.76642
grafo9282.68,336.07837,18.0,8.184163,291.1796,248.08551
grafo9283.66,284.73218,30.0,15.309548,290.5636,285.07028
grafo9284.68,425.0408,72.0,35.612232,303.03412,365.08246
grafo9285.86,654.51215,68.0,34.94284,358.95178,465.95212
grafo9286.77,482.112,44.0,19.183311,336.0728,372.8451
grafo9287.69,358.43973,32.0,20.442827,272.62805,279.3015
grafo9288.67,387.46902,44.0,22.472593,270.5129,347.7545
grafo9289.89,698.20044,118.0,69.26392,390.50015,602.6885
grafo9290.75,367.5918,45.0,21.589884,314.05667,345.6615
grafo9291.63,334.83377,43.0,16.698364,263.67926,318.26004
grafo9292.63,328.0553,50.0,25.526823,272.41174,315.38095
grafo9293.74,420.11533,46.0,26.84649,308.59348,351.01578
grafo9294.84,405.1564,18.0,7.2316947,344.9002,277.2346
grafo9295.66,374.79865,66.0,38.30596,256.1779,343.56778
grafo9296.71,375.19843,41.0,20.608095,301.2365,338.30292
grafo9297.70,393.0806,55.0,28.43487,295.31522,384.4228
grafo9298.63,316.40988,49.0,22.547424,273.26468,324.0754
grafo9299.92,719.54456,87.0,49.132492,368.1429,514.625
grafo9300.70,305.34064,50.0,34.459194,290.64337,315.6499
grafo9301.61,235.63197,22.0,9.965598,242.15315,218.33531
grafo9302.66,189.28902,10.0,5.437421,281.48788,208.25734
grafo9303.90,578.5763,36.0,14.710766,382.9337,405.7347
grafo9304.65,380.13162,60.0,30.281878,255.47182,317.1519
grafo9305.62,223.48112,20.0,9.752678,235.81404,201.44678
grafo9306.83,612.19946,71.0,32.292694,359.76968,475.20422
grafo9307.82,584.1988,96.0,48.64668,348.07562,495.95035
grafo9308.63,322.19696,53.0,25.652681,251.49791,319.05142
grafo9309.78,448.28018,39.0,19.867584,342.6176,336.63574
grafo9310.74,438.66476,53.0,21.890182,330.9074,375.98126
grafo9311.68,399.18442,35.0,18.397833,268.4584,275.6367
grafo9312.83,418.6822,39.0,15.897232,356.2312,351.37207
grafo9314.88,615.0611,82.0,41.249172,376.40778,514.5883
grafo9315.87,704.77496,84.0,42.609013,347.21243,492.56982
grafo9316.86,595.8543,51.0,24.131624,369.64774,423.68964
grafo9317.65,252.25214,30.0,15.736412,276.8046,239.25114
grafo9318.81,552.0517,57.0,28.996878,325.86063,413.60074
grafo9319.82,442.66614,37.0,21.149738,337.71594,361.94275
grafo9320.66,383.99026,50.0,24.432129,278.6068,326.85568
grafo9321.64,392.19598,100.0,50.51512,263.17004,398.15463
grafo9322.67,293.093,37.0,20.726349,291.36783,313.88013
grafo9323.79,321.97372,19.0,6.679804,357.26202,299.27832
grafo9324.66,453.07678,136.0,71.18979,284.1853,445.76123
grafo9325.63,354.32938,45.0,20.143797,251.10606,296.28775
grafo9326.77,420.89905,45.0,26.139055,335.27756,350.99185
grafo9327.89,631.21796,81.0,32.77292,364.0385,536.8754
grafo9328.68,356.08002,57.0,30.882591,296.64993,369.34314
grafo9329.65,287.18365,49.0,27.029446,286.59552,313.22583
grafo9330.69,354.43668,41.0,19.689972,296.55423,305.51468
grafo9331.85,646.1562,69.0,31.869457,354.3316,462.07974
grafo9332.89,587.2749,44.0,21.986628,366.9975,401.45752
grafo9333.80,560.3344,90.0,41.440723,332.02954,444.646
grafo9334.68,402.1024,77.0,40.341084,296.97263,386.4078
grafo9335.78,515.0861,42.0,18.969574,328.82816,352.98297
grafo9336.63,301.27988,39.0,15.919744,271.83334,290.66943
grafo9337.86,681.0927,119.0,64.59461,379.23718,551.69635
grafo9338.86,674.20514,77.0,41.317886,375.74744,437.06287
grafo9339.83,559.8792,65.0,30.275366,351.63776,427.85175
grafo9340.88,631.3345,52.0,23.199198,369.81,429.99783
grafo9341.73,362.66122,50.0,24.353897,311.52936,345.8035
grafo9342.72,465.5877,53.0,26.17773,291.24316,335.59637
grafo9343.80,491.1063,50.0,22.736103,324.16324,366.6912
grafo9344.98,769.23645,74.0,41.110672,421.71503,532.675
grafo9345.67,281.80884,31.0,18.235912,273.27786,252.56343
grafo9346.91,544.5753,32.0,16.218138,382.8987,364.5806
grafo9347.96,592.79535,36.0,17.202204,405.83078,407.7447
grafo9348.77,376.32605,28.0,11.058369,320.87988,286.79398
grafo9349.64,131.53767,5.0,3.9843884,265.97174,156.58156
grafo9350.63,249.26146,35.0,21.459362,227.60374,253.17876
grafo9351.73,311.40295,20.0,7.891825,304.74756,245.10439
grafo9352.80,446.7906,42.0,24.619612,325.8931,327.4649
grafo9353.75,535.8199,122.0,71.62722,317.59555,494.47607
grafo9354.68,331.40924,35.0,18.149237,293.80698,297.13208
grafo9355.84,591.1219,75.0,41.04835,354.81195,460.72675
grafo9356.66,451.4151,105.0,55.982216,264.2467,414.2187
grafo9357.99,990.8752,157.0,83.93391,407.36526,736.85645
grafo9358.62,233.81775,28.0,13.232911,240.37978,227.03235
grafo9359.62,280.0585,44.0,25.193497,271.76694,291.78455
grafo9360.63,205.08594,16.0,7.2723584,244.23474,207.3708
grafo9361.65,313.53436,28.0,15.17329,262.2406,237.08357
grafo9362.98,931.9794,145.0,77.34079,409.39365,713.8935
grafo9363.70,281.76624,38.0,17.8816,288.77805,284.06134
grafo9364.64,269.23773,45.0,24.666323,266.44318,270.20474
grafo9365.63,327.32697,30.0,13.776259,253.8152,264.24582
grafo9366.66,271.57965,38.0,15.35184,277.67947,263.9887
grafo9367.61,229.95264,21.0,11.000913,262.15747,231.43019
grafo9368.72,322.34155,26.0,10.796524,296.58292,277.65524
grafo9369.69,402.98856,39.0,19.32824,283.11154,296.83942
grafo9370.66,345.22836,29.0,15.178421,258.9438,268.9279
grafo9371.77,404.25845,48.0,29.737492,317.8207,341.78525
grafo9372.78,433.5882,51.0,25.036156,318.12003,357.61356
grafo9373.70,368.484,31.0,20.161993,287.88284,263.96268
grafo9374.65,385.23645,52.0,26.139778,273.18887,302.2515
grafo9375.65,244.68832,12.0,3.1808696,276.75168,196.92926
grafo9376.71,345.14618,20.0,11.419386,290.738,231.83977
grafo9377.72,391.80304,72.0,32.89649,291.69562,345.27655
grafo9378.68,173.76309,14.0,7.9663825,284.22504,168.83711
grafo9379.61,208.78004,19.0,7.772867,246.80379,203.70187
grafo9380.62,341.44897,65.0,33.32255,275.89468,328.57385
grafo9381.79,541.1005,50.0,20.417196,308.49744,362.1326
grafo9382.67,305.17676,22.0,8.018694,262.96414,256.454
grafo9383.63,262.7109,32.0,12.525367,258.97147,265.7346
grafo9384.64,326.3079,44.0,25.752888,271.23834,307.98648
grafo9385.63,237.36351,22.0,10.163321,259.07645,225.25328
grafo9386.66,246.3704,29.0,14.411461,276.3964,261.00626
grafo9387.66,293.2802,23.0,11.970001,269.94476,244.7325
grafo9388.66,282.88647,20.0,9.398888,264.62265,213.9588
grafo9389.77,415.86288,46.0,23.446035,326.9856,335.88626
grafo9390.63,365.7326,77.0,36.074356,259.88013,356.32733
grafo9391.61,250.96758,18.0,8.949083,262.4767,241.57841
grafo9392.71,372.0595,45.0,26.161297,302.99222,327.56226
grafo9393.66,326.7249,40.0,20.028284,262.21625,288.16824
grafo9394.64,296.29892,39.0,22.41888,265.42108,284.52805
grafo9395.79,392.2709,37.0,16.97504,346.28125,314.4455
grafo9396.88,713.4837,97.0,47.101814,396.19495,550.661
grafo9397.78,468.02893,34.0,15.41622,315.86142,302.79596
grafo9398.66,318.56335,37.0,17.894634,272.30524,296.86737
grafo9399.69,348.75967,55.0,29.875732,276.82587,321.06506
grafo9400.63,254.70161,20.0,10.204321,243.09554,233.95366
grafo9401.80,421.61462,32.0,16.260956,339.69412,345.37946
grafo9402.64,232.52194,31.0,14.803067,249.34608,248.92294
grafo9403.66,343.23108,55.0,33.574146,274.68945,321.51495
grafo9404.65,305.24905,48.0,24.501041,257.8142,307.46997
grafo9405.62,321.34137,38.0,20.28921,247.54395,270.1464
grafo9406.84,721.89264,103.0,43.964836,326.9146,512.93884
grafo9407.78,575.02313,63.0,28.755627,320.22925,375.75665
grafo9408.61,285.45724,44.0,20.00999,256.78665,308.31485
grafo9409.86,754.7476,89.0,46.852287,366.00162,466.8508
grafo9410.67,395.71738,57.0,26.515371,266.71463,338.5048
grafo9411.65,366.28885,71.0,37.366093,272.75778,335.68484
grafo9412.82,597.96796,97.0,47.79458,345.66263,474.80267
grafo9413.80,606.0119,77.0,41.233883,330.38434,440.8806
grafo9414.75,489.59573,105.0,58.691113,305.73453,458.28238
grafo9415.65,277.84775,31.0,16.77062,264.44324,254.14754
grafo9416.67,319.60226,36.0,18.983177,280.6968,290.33664
grafo9417.65,265.64713,28.0,12.661218,257.99734,247.6836
grafo9418.74,374.3603,23.0,10.674356,301.09723,259.61536
grafo9419.60,244.903,37.0,17.529104,236.07487,261.3931
grafo9420.64,235.76015,23.0,10.28455,267.1717,238.62837
grafo9421.82,588.55896,76.0,36.432762,330.95538,454.86517
grafo9422.86,626.7101,89.0,42.123608,356.50784,488.34003
grafo9423.72,424.61655,72.0,36.367577,300.17758,384.9367
grafo9424.63,302.35797,46.0,22.428375,257.83545,300.1879
grafo9425.78,313.97516,37.0,19.395407,316.072,260.2886
grafo9426.65,410.9017,128.0,72.907684,278.00415,408.33673
grafo9427.72,313.58823,40.0,19.749695,305.2203,307.91107
grafo9428.85,680.9508,84.0,44.232357,365.76556,493.3955
grafo9429.86,711.87897,123.0,67.63066,362.25006,579.3726
grafo9430.65,271.2595,17.0,8.13223,263.8154,226.07771
grafo9431.79,477.3575,40.0,20.613438,336.2508,359.3725
grafo9432.89,641.7646,75.0,42.508163,359.85284,504.02704
grafo9433.65,389.38678,98.0,52.364635,246.91641,399.9593
grafo9434.83,628.0775,78.0,41.183895,346.8327,462.52966
grafo9435.72,418.10495,45.0,22.07272,291.82883,350.06332
grafo9436.82,630.45184,140.0,74.40538,351.6632,545.0218
grafo9437.64,185.12004,21.0,9.492686,257.7042,216.50664
grafo9438.76,447.08295,41.0,17.376356,306.90448,337.23416
grafo9439.78,525.13885,64.0,28.679914,308.76215,405.73846
grafo9440.83,466.34213,36.0,15.994139,349.8625,348.06863
grafo9441.73,397.22617,49.0,23.6177,302.08273,349.5555
grafo9442.63,286.90695,26.0,12.576614,257.3908,238.67772
grafo9443.82,566.11993,53.0,28.317501,340.66254,403.1661
grafo9444.65,355.23395,57.0,23.742315,268.9763,325.0484
grafo9445.89,583.15405,54.0,32.235863,369.95612,423.401
grafo9446.62,239.2482,31.0,19.796274,267.99002,254.89737
grafo9447.64,227.68202,21.0,8.337748,275.48853,234.22995
grafo9448.78,418.13498,43.0,24.941195,309.90173,344.39114
grafo9449.72,417.1194,60.0,28.324879,303.32462,378.72867
grafo9450.84,679.0185,102.0,46.813667,345.93726,545.15076
grafo9451.61,286.67453,63.0,30.961441,226.91766,303.6212
grafo9452.66,324.30533,48.0,21.672085,285.63684,301.5749
grafo9453.80,536.4578,73.0,39.16063,333.49823,452.74332
grafo9454.70,443.75504,88.0,42.5342,286.09927,438.70767
grafo9455.63,320.3661,29.0,16.292728,270.24423,256.8338
grafo9456.65,248.49406,21.0,9.05205,263.0707,228.69292
grafo9457.79,632.0793,79.0,35.15956,324.28036,440.21652
grafo9458.71,323.86075,41.0,15.438763,301.9448,301.33878
grafo9459.79,587.8743,104.0,49.262794,330.44327,500.74716
grafo9460.64,187.89558,12.0,3.9722981,248.82521,192.24446
grafo9461.78,575.8655,74.0,40.027653,308.25314,465.30997
grafo9462.68,338.96204,66.0,31.274466,278.50143,341.7718
grafo9463.77,383.4021,48.0,22.289131,304.34167,324.5361
grafo9464.85,741.58154,137.0,78.54613,347.60257,590.61664
grafo9465.82,541.35535,73.0,43.220726,328.8439,397.17877
grafo9466.69,373.8081,27.0,12.641884,295.29617,283.05045
grafo9467.64,165.83261,9.0,7.6222677,258.3915,169.07452
grafo9468.79,552.91077,76.0,34.78989,323.58337,464.2275
grafo9469.85,492.53818,33.0,18.155828,350.1785,359.18274
grafo9470.65,332.1385,44.0,22.516775,279.52362,298.69885
grafo9471.92,604.36127,59.0,26.81504,365.05878,430.75397
grafo9472.68,312.93637,36.0,22.009012,275.14966,283.61987
grafo9473.64,225.0779,16.0,9.25215,280.4946,229.40506
grafo9474.70,377.77643,31.0,15.269923,282.6302,302.36243
grafo9475.65,207.75174,22.0,10.046748,277.80185,204.88304
grafo9476.79,498.11166,68.0,33.30465,334.6097,419.44394
grafo9477.63,321.34,48.0,22.327467,242.91014,272.59085
grafo9478.78,356.37827,30.0,17.51887,316.14264,293.14407
grafo9479.68,431.45624,104.0,48.85455,275.9321,408.5744
grafo9481.67,376.82568,53.0,28.298153,289.36285,313.6296
grafo9482.79,388.4495,35.0,14.027869,334.8308,331.3011
grafo9483.83,576.8715,55.0,26.779099,334.50214,409.4965
grafo9484.60,309.0582,39.0,19.604618,254.93364,270.00027
grafo9485.73,499.6341,37.0,16.256432,312.08536,338.26807
grafo9486.81,609.4295,99.0,50.289963,350.5727,509.59552
grafo9487.73,405.5647,39.0,19.44083,290.56168,322.9607
grafo9488.65,279.3602,21.0,10.348371,265.42834,217.11604
grafo9489.83,457.48007,45.0,26.856987,330.97046,363.77054
grafo9490.80,547.6085,103.0,58.06354,326.398,489.89883
grafo9491.79,527.18677,35.0,19.47963,338.25092,355.9146
grafo9492.80,419.18164,45.0,23.039215,352.0321,362.91803
grafo9493.87,726.01965,97.0,52.63978,361.28076,532.47754
grafo9494.61,275.21808,29.0,13.869139,260.45975,268.1283
grafo9495.67,414.1511,59.0,27.948095,265.66467,367.38376
grafo9496.64,348.95242,55.0,24.994701,270.27835,339.36935
grafo9497.85,598.9742,61.0,26.223139,371.16742,439.43225
